papa hiwara|s.(<i>bot</i>)(<i>esp</i>)|papa jívara; variedad de papa
papa imilla|s.(<i>bot</i>)|la patata pequeña
papa kuru|s.(<i>zoo</i>)|"gusano blanco (<i>larva de un coleóptero</i>); gorgojo de los andes; gusano de papa que come el tubérculo (<i>según la leyenda, el cuerpo del hijo que fue escondido con plantas de papa ara evitar atender a su madre se convirtió en gusanos de papa</i>)"
papa lisa|s.(<i>bot</i>)(<i>esp</i>)|papa lisa
papamanti|s.(<i>bot</i>)|papamandi; especie de planta de la selva (<i>uso principal: alimento</i>)
papanku|s.(<i>bot</i>)|papancu; especie de planta medicinal de la selva ecuatoriana
papanku papaq|s.(<i>bot</i>)|papanco papac; especie de arbusto de la selva (<i>uso principal: alimento humano</i>)
papapa chakra|s.(<i>tex</i>)|campo de papas (<i>diseño de cinturones de rectángulos longitudinales pequeños</i>)
papap maman|s.(<i>bot</i>)|madre de papa
papa phiña|s.(<i>bot</i>)|especie de planta (<i>la seña de la papa</i>)
papa qallu|s.(<i>k</i>)|tartamudo
papa qaqa|s.(<i>bot</i>)|hongo que causa rajaduras de las papas
paparawa|s.(<i>bot</i>)|"fruta de pan; frutipán; especie de planta medicinal de la selva ecuatoriana; especie de planta de la selva (<i>uso principal: alimento, medicina</i>)"
papa runa|s.|papa grande
papa wayk'u|s.|papas sancochadas
papawki|s.|pelota
papaya|s.(<i>bot</i>)|"papaya; una variedad de árbol frutal; papaya; arbusto caricácea; su fruto es alimenticio; especie de planta de la selva (<i>uso principal: alimento, medicina</i>)"
papa yanuy|s.|papas sancochadas
papuhu|s.(<i>zoo</i>)(<i>esp</i>)|papujo; ave con el plumaje esponjado y abundante en la cabeza y el pescuezo
paqa|s.(<i>bot</i>)|hilo delgado de hacer puntas; género de cabuya delgada
paqar|s.|amanecer
paqari|s.|naturaleza
paqarichiq machu chawchu (<i>hurutmi</i>)|s.|principio del linaje
paqarichiq warmi|s.|partera
paqarichiy|v.tr.|dar principio; originar
paqarikuy|s.|vigilia
paqarimuy|v.intr.|nacer
paqarin|adv.t.|mañana
paqarin|s.|mañana; aurora; amanecer; amanecida; horas de la mañana; el día de mañana
paqarina|s.|aurora; paso de la oscuridad a la luz; nueva oportunidad de vivir; principio
paqarina|s.(<i>mit</i>)|"espíritu natural femenino que es guardia del lugar natal de una persona; aspecto femenino más prominente de la geografía natural del lugar natal de lguien, contrastando con el Itu Apu macho"
paqarinkama|adv.t.|hasta mañana; hasta mañana
paqarin mincha|adv.t.|pasado mañana
paqarinnintin|s.|el próximo día
paqariq|s.|salida del sol; amanecer
paqariq ch'aska|s.|lucero del alba
paqariq p'unchaw|adv.t.|al día siguiente
Paqariq Tampu|s.(<i>top</i>)|"lugar del origen mítico de los hermanos Ayar, en el departamento del Qosqo, Provincia de Paruru (<i>Perú</i>)"
paqarisqa|p.p.p.|nacido
paqarisqamanta kaq|s.a.|cosa antigua; costumbre vieja y asentada
paqarisqa yachakuy kaq|s.a.|costumbre natural y antigua
paqariy|s.|amanecer; madrugada; alba; alborada; aurora
paqariy|s.(<i>fil</i>)|origen; nacimiento
paqariy|v.mov.|amanecer; nacer; trasnochar; esconderse; amanecerse; nacer; alborear; amanecer; nacer; aparecer; almanecer; trasnochar
paqarkilla|s.|plenilunio
paqarma|adj.|original
paqaru|s.(<i>zoo</i>)(<i>esp</i>)|cuervo
paqas|s.|tiniebla; noche
paqaspa|adv.t.|muy temprano; antes del amanecer; de noche
paqay|v.tr.|"lavar; lavar cosas no absorbentes; lavarse la cabeza; lavarse; asear el uerpo; lavarse la cara, las manos, u otros objetos; lavar legeremente"
paqcha|adj.|boca abajo; de bruces
paqchay|v.tr.|poner boca abajo un recipiente; volcar
paqchi|adj.|alabeado
paqchiri|s.|salto de agua
paqkachay|v.tr.|transmitir una cosa la mala suerte
paqlu|adj.|doblado; con borde caído
paqpa|s.(<i>bot</i>)|magüey; penca; cabuya azul; pita; especie de planta de las regiones quechua alta y parte baja de la suni
paqta|adj.|"lo justo; igual; suficiente; perfecto; igual (<i>espacialmente</i>); bastante; que alcanza; equi; igual espacialmente; juntos; cosa igual, justa o pareja"
paqta|adv.m.|por si acaso; tal vez; quizá; ojalá
Paqta!|interj.|¡Cuidado!; ¡Atención!
paqtach|adv.m.|por si acaso; tal vez; quizá; ojalá
paqtachanikuy|v.intr.|equivaler
paqtachay|v.tr.|igualar
paqtachi|adj.|equitativo
paqtachi kaq|adj.|isométrico
paqtachi mañasqa|s.|recomendación
paqtachiru chhikachikkama chiruyuq rikch'ayni|adj.|equilateral; equilátero
paqtachiy|v.tr.|equilibrar; cumplir; realizar; cumplir; hacer; lograr
paqta kaq|adj.|equitativo
paqta karuq|adj.|equidistante
paqta karuynin|s.pr.|equidistancia
paqta karuyuq|s.p.|equidistante
paqta kawsana|s.|igualdad
paqtaku|s.|equivalencia
paqtaku|s.|examen
paqtalla|adv.m.|bastante; suficiente; mediano
paqtan|adj.|con que se previene
paqtanchantayuq kay|s.(<i>mat</i>)|isomorfismo
paqtan k'uchu|s.(<i>mat</i>)|isógono
paqtan p'allpa wamp'ar|s.(<i>mat</i>)|isósceles
paqtan urmawaq|expr.|no vayas a caerte
paqta-paqta|expr.|igual; parejo
paqtaq|adv.m.|ojalá; espero que; esperamos que
paqta rakuy|v.tr.|equidistar
paqtaraq|adv.m.|quizás; quizá
Paqtaraq rikunkiman!|expr.|¡Cuidado no mirar!
paqtariq|adj.(<i>ass</i>)|complementario
paqtariq|s.(<i>ass</i>)|complemento
Paqtataq!|interj.|¡Cuidado!; ¡Atención!; cuidado!
paqtay|v.tr.|alcanzar; ajustar; bastar; caber; igualar; cumplir
paqtay qillqa|s.|grafía
Paqu|s.(<i>ast</i>)|constelación de la Alpaca
paqu|s.(<i>spi</i>)|"chamán; sacerdote andino de nivel bajo; alumno curandero andino; brujo; persona que hace hechizo, que trata con los poderes que se le atribuyen (<i>connotación positiva o negativa</i>)"
paqu|s.(<i>spi</i>)|"don transmitido de una persona a otra, para ejercer y aplicar el onocimiento en el desarrollo de una actividad, se transmite a través de un rito (<i>Quichua de la Amazonía ecuatoriana</i>)"
paqu|s.(<i>spi</i>)(<i>d2</i>)|"don que se traslada de una persona a otra por brujería; un poder energético ritual que facilita el buen desarrollo de las plantas y contribuye a la buena calidad y cantidad del producto. Todos los pajus se transmite de na persona a otra mediante una ceremonia. Aunque la siembra es xclusiva de las mujeres, los hombres también pueden poseer paju"
paqu|s.(<i>zoo</i>)|alpaca; auquénido de lana fina; camélido
paqucha|s.(<i>zoo</i>)|alpaca; auquénido de lana fina; alpaca; carnero peludo de la tierra; chivo de comer
Paqu Tinka; Paqu Tink'a|s.(<i>spi</i>)|fiesta religiosa en que se pide prosperidad y éxito de sus esfuerzos a todas fuerzas beneficiales
paqu wach'u|s.(<i>spi</i>)|surco del maestro (<i>brujo</i>)
paqway|v.mov.|subir
paqway|v.tr.|acabar; terminar
para|s.(<i>met</i>)|lluvia; aguacero
parachkan|expr.|está lloviendo
paramuy|v.impers.(<i>met</i>)|lloviznar
paramuy|v.impers.(<i>met</i>)|llover aquí
paraq|s.a.|lluvioso
para qallariy killa|s.(<i>mes</i>)|diciembre
paraqay|adj.|maíz blanco; oca blanca
para wata|s.(<i>met</i>)|año lluvioso
parawáy|s.(<i>zoo</i>)|bataraz
paray|v.impers.(<i>met</i>)|llover; llover fuerte
paray mit'a|s.(<i>met</i>)|estación de las lluvias; época de lluvias; epoca lluviosa
paray-paray|expr.|lentísimo
paray timpu|s.(<i>met</i>)(<i>p.esp</i>)|tiempo de lluvia
pari|adj.|tibio; cocinado bien; caldeado
parichiy|v.tr.|caldear
pariray|v.tr.|recalentar (<i>comida</i>); sobreasar
paris|s.(<i>med</i>)(<i>esp</i>)|placenta
pariwana|s.(<i>zoo</i>)|pariguana; flamenco; ave de los phenicopteridos que vive en los lagos y lagunas de las alturas; flamenco andino
pariy|v.intr.|quemarse (<i>intr.</i>)
pariy|v.mov.|volar; correr; brincar; saltar; escapar; soltar; ir muy rápido
Pariyaqaqa|s.(<i>mit</i>)|"deidad (<i>huaca</i>) masculina de los cuentos de Huarochirí, vencedor de Wallallu Qarwinchu y de los Yunkas culpables; (<i>esp.</i>) Pariacaca"
Pariyaqaqa|s.(<i>top</i>)|"un cerro en la provincia de Huarochirí (<i>departamento de Lima, Perú</i>); (<i>esp.</i>) Pariacaca"
Pariyaqarqu|s.(<i>mit</i>)|hijo de Pariyaqaqa que persiguió a Wallallu Qarwinchu (<i>también llamado Sullka Illapa</i>) en los cuentos de Huarochirí; (<i>esp.</i>) Pariacarco
pariyay|v.intr.|atemperarse; enfriarse
parlakuy|v.tr.(<i>esp</i>)|comentar
parlanakuy|v.recip.(<i>esp</i>)|discutir (<i>riñendo</i>)
parlapayay|v.tr.(<i>p.esp</i>)|solicitar
parlasti|adj.(<i>esp</i>)|comunicativo; hablador
parlay|s.(<i>esp</i>)|lenguaje
parlay|v.dic.(<i>esp</i>)|hablar; conversar; platicar; charlar
parlu|s.(<i>esp</i>)|cuento
parluy|v.dic.(<i>esp</i>)|contar una cuento
parqa|adj.|"persona que tiene seis dedos en pies o manos, planta que tiene ramas o frutos pegados (<i>como siameses</i>)"
Parqa|s.(<i>tri</i>)|Paracas (<i>un pueblo antiguo costeño</i>)
parqa chaki|s.(<i>med</i>)|pie con seis dedos
parqu|s.|acequia
parquna|s.|riego
parquy|v.tr.|regar
parrillada|s.(<i>mik</i>)(<i>esp</i>)|parrillada; comida que se come el primero de mayo
paru|adj.|anaranjado; amarillo dorado; dorado; tostado por el sol o por el fuego
paruq|s.(<i>ana</i>)|pulmón
paruyachiy|v.tr.|dorar; tostar al sol o al fuego
paruyay|v.intr.|tostarse por la aplicación de un fuego demasiado vivo y repentino
parwa|s.|flor de maíz
parway|s.|maduración de maíz
parway|v.intr.|florecer
parya|s.|soledad
pasa|s.(<i>bot</i>)(<i>esp</i>)|paja
pasachiy|v.tr.(<i>p.esp</i>)|traspasar
pasakana|s.(<i>bot</i>)|pasacana; especie de cacto
pasaq|adj.|frecuente; repetido
pasaq|adv.t.|frecuente; repetido
pasaq|s.|frecuencia; repetición
pasaq|s.(<i>d2</i>)|pasado
pasaq kutilla|adv.t.|siempre; continuamente; permanente
pasaqlla|adj.|perpetuo; continuo; frecuentemente
pasaqllata|adv.m.|continuamente; permanente
pasaqpaq|adv.t.|para siempre
pasaqta|adv.t.|repetidas veces
pasaqtaña|postpos.|después de; al final de
pasarikuq|adj.|confianzudo; confiado
pasay|v.intr.(<i>med</i>)|tener diarrea
pasay|v.tr.(<i>esp</i>)|ir; pasar; pasar; ir; ocurrir
Pasaykamuy!|expr.|¡Bienvenido!
pasaypa|adv.m.|demasiado; absolutamente; completamente; enteramente; totalmente
pasaypaq|adv.m.|enteramente; completamente
pasayta|adv.t.|después
paschi|s.|agradecimiento; gratitud; gracias
pasikuy|v.intr.|rasurarse
pasima|s.|cautivo
pasin|s.(<i>zoo</i>)(<i>amz</i>)|pashin; especie de pez de la Amazonía
pasiy|v.tr.|pintar; colorear
pasiyarquy|v.intr.(<i>esp</i>)|pasearse
pasiyay|v.mov.(<i>esp</i>)|pasear
paska|s.|solución
paskachiy|v.tr.|hacer desatar; desligar; desmoronar; descoser
paskaku|s.|resolución; solución
paskakuq|s.a.|desatable; desligable; desmoronable; descosible; vagabundo
paskakuy|v.intr.|desatarse; soltarse; desatarse; desliarse; descoserse; desamarrarse
paskamaki|adj.|generoso; liberal
paskana|adv.l.|"lugar donde se desata los animales; en los valles calchaquíes significa lugar donde se sirven comidas tradicionales, especialmente para el carnaval"
paskana|s.|alojamiento
paskaray|v.tr.|desatar; descoser
paskarikusqa p'acha|s.(<i>tex</i>)|ropa descosida
paskariy|v.impers.|despejarse el cielo
paskasimi|adj.|boquiabierto
paskasinqa|s.|persona de nariz abierta; chata
paskasqa|p.p.p.|alojado
paskasqa makiwan waqtay|v.tr.|abofetear
paskay|v.tr.|soltar; desatar; abrir; despejar; absolver; perdonar; desatar; descoser; desliar; solver; resolver; deshacer; desamarrar
paskay qapchanay|v.tr.|descifrar
Paskuwa|s.(<i>cal</i>)(<i>esp</i>)|Pascua
pasmu p'anqa|s.(<i>bot</i>)|pimienta; especie de arbusto de la selva (<i>uso principal: medicina</i>)
paspansu|s.(<i>zoo</i>)|paspanshu; especie de ave cotinga
pasqay|v.tr.|torcer hilo ligeramente
pasqu|s.(<i>bot</i>)|hongo de maíz
Pasqu|s.(<i>top</i>)(<i> ← ?</i>)|departamento de Pasco (<i>Perú</i>)
Pastasa|s.(<i>top</i>)|río en Ecuador y Perú; cantón y provincia de la región oriental del Ecuador
pastu|s.|pasto; forraje; hierba
pasu|adj.|viudo; desventurado; viudo; desventurado
pasu|s.(<i>bot</i>)|paso; especie de planta de la selva (<i>uso principal: alimento</i>)
pasuku|s.(<i>esp</i>)|caballo de paso
pasullu|s.(<i>bot</i>)|pashuro; basul; antiporoto; variedad de frijol o pallar
pasuyay|v.intr.|enviudar el varón
pasu yura|s.(<i>bot</i>)|pasu yura; especie de planta medicinal de la selva ecuatoriana
pasyay|v.intr.(<i>esp</i>)|pasear
Pasyun Krus|s.(<i>ast</i>)(<i>esp</i>)|"Cruz de la Pasión (<i>constelación, proveniencia: Lucre</i>)"
Pasyun Krus|s.(<i>cri</i>)(<i>esp</i>)|Cruz de la Pasión
pashkil|s.|rodete de trapo que las mujeres se ponen en la cabeza para cargar pesos y mantener el equilibrio
pata|adj.|"adyacente; alto,a; arriba"
pata|adv.l.|arriba; encima
pata|adv.l.|de arriba
pata|postpos.|junto a; al lado de; encima de; sobre
pata|s.(<i>bot</i>)|variedad de maíz
pata|s.(<i>geo</i>)|orilla; borde; vera; plaza; andén; terraza; escalón; pared; meseta; peldaño; oyo; margen; superfice; parte alta; piso; asiento; extremo; ribera; arte alta de alguna cosa; banco (<i>de adobe</i>); repisa; borde (<i>de una quebrada</i>); grado; cerca; grada; apoyo
patacha|s.|mesa
pata chaki!|expr.|¡patas arriba!
patachasqa|p.p.p.|amontonado; uno encima de otro
patachay|v.tr.|ordenar; colocar; encimar; comparar
patahawan|s.pr.|superficie
patalqa|adj.|agrio; ácido
patalqayachiy|v.tr.|agriar
patalqayay|v.intr.|agriarse
patam|postpos.|sobre; encima de (<i>sufijo</i>)
pataman|adv.l.|encima
pata millma|s.(<i>ana</i>)|vello púbico
patan|s.|"orilla; altura,s; superficie"
patana|s.|asiento de piedra
patanchanaku|s.|paridad
patanchay|v.tr.|añadir; sobreponer
patanñiq|adv.l.|arriba
patanpi|adv.l.|en la orilla; a su lado; en el borde
pataña|s.|trampa
pata-pata|s.|escalera; gradería; andenes
pata patalla puñuy|v.intr.|dormir solo con un ojo
pata-patan|s.pr.|superficie
patapi|adv.l.|encima; arriba
patapi|postpos.|sobre; encima de (<i>sufijo</i>)
pataq|adj.|ancho; ancho (<i>objetos</i>)
patara|s.|dobladura; doblez
patara|s.(<i>neo</i>)|libro
pataran|s.pr.|dobladura
pataray|v.tr.|doblar; plegar; doblar ropas
patariq|s.a.|el que dobla una cosa (<i>una tela</i>)
patariy|v.tr.|doblar
patas|s.(<i>bot</i>)|caco de árbol
patata|adj.|barrigón
pata tullu|s.(<i>ana</i>)|hueso pélvico; hueso púvico
patay|s.|torta de harina de algarroba negra
patayay|v.tr.|formar una elevación
pata yaykuq|s.|ladera
patikina|s.(<i>bot</i>)(<i>amz</i>)|patiquina; especie de árbol de la selva
patillu|s.|maíz negro
patiy|v.tr.|arremangar
patku|s.|afta; boquera; afección cutánea de la boca
patma|s.|parte; porción
patmachina|adj.|"divisorio,a"
patmachinapaq llalliq|adj.(<i>mat</i>)|"divisorio,a"
patmachiq|s.(<i>mat</i>)|divisor
patmaki|adj.|fraccionario
patmaku|s.|división
patmaku|s.(<i>mat</i>)|fracción; fraccionamiento
patmama|s.(<i>mat</i>)|denominador
patman|s.pr.|segmento
patmana|s.(<i>mat</i>)|dividendo
patmanta|adj.|indivisible
patmaqa|s.(<i>mat</i>)|cuociente; cociente
patmaq sikwi|s.(<i>mat</i>)|secante
patmay|v.tr.|dividir; fraccionar
patpa|s.|pluma; ala
patpay|v.tr.|sacudir las plumas
patrun|s.(<i>esp</i>)|teniente; patrón
patu|s.|desorientación
Paw!|interj.|¡Agotado!; ¡Nada más!; ¡No está aquí!; ¡No hay!
paw|pron.indef.|nada
pawa|s.|método; orden; sistema
pawachay|v.tr.|organizar
pawa huchha|s.(<i>gra</i>)(<i>mat</i>)|ordinal
pawa karunchi|s.(<i>zoo</i>)(<i>p.esp</i>)|pava caruntzi; especie de pava del monte
pawalliy|v.tr.|organizar
pawallpama|s.(<i>mat</i>)|fórmula
pawarin|s.pr.|estructura
Pawas|s.(<i>top</i>)|"pueblo en el Callejón de Waylas (<i>Ancash, Perú</i>); (<i>esp.</i>) Pavas"
pawaw|s.(<i>bot</i>)|paguau; planta cuyas flores se usan para teñir morado
pawaw pallaq|s.(<i>fam</i>)|"niña (<i>mujer</i>) de 9 a 12 años (<i>sentido en el tiempo inka</i>); muchacha que coge flores, servía al sol y en las capacochas, tejía al servicio de damas nobles y ayudaba en sus hogares"
paway|v.tr.|organizar
pawaykama|s.|metodología
pawaynin|s.pr.|estructura
paway yachaqa|s.|metodología
pawchi|expr.|no hay
pawi|s.|aturdimiento; desorientación
pawikuy|v.intr.|confundirse; equivocarse
pawka|s.(<i>bot</i>)|pauca; especie de planta
pawkar|s.(<i>zoo</i>)|"cueche real; páucar; paucar; especie de ave canora de color negro y amarillo ue imita el llanto de los niños, el ladrido del perro, la risa de las ujeres y cuenta por toda la selva lo que ve y lo que oye, es chismoso or excelencia"
pawkarsillu|s.(<i>zoo</i>)(<i>f.esp</i>)|paucarcillo; cacique de espalda amarilla (<i>pájaro</i>); especie de ave
pawqar|adj.|multicolor; polícromo
pawqar|s.|color; coloración; floreación; huerta
pawqarchasqa|p.p.p.|coloreado
pawqarkuna|s.|"diversidad de colores de plumas, flores o plumajes "
pawqarpata|s.|prado; jardín
pawqar p'acha killa|s.(<i>mes</i>)|marzo
pawqarquri|adj.|primoroso; precioso
Pawqartampu|s.(<i>top</i>)|ciudad en el departamento del Qosqo (<i>Perú</i>); (<i>esp.</i>) Paucartambo
pawqartay killa|s.(<i>mes</i>)|febrero
pawqar unku|s.(<i>tex</i>)|camisa floreada o colorada de muchos matices como variedad de flores
pawqarwara|s.|primavera
pawqarwara killa|s.(<i>mes</i>)|marzo
pawqar waray|s.(<i>his</i>)|vestimenta ceremonial en el tiempo Inka
pawqar waray killa|s.(<i>mes</i>)(<i>his</i>)|"febrero en la era de los Inkas (<i>Vestimenta ceremonial, también tiempo del gran crecimiento de las plantas. Por la bundancia de agua, crecían los yuyos. Los frutos aún estaban verdes y a gente padecía hambre, también morían a causa de las cámaras de aire n el estómago, mal humor en el cuerpo por el vapor del suelo. El Inka y su reino ofrecían en sacrificio: oro, plata y ganado a las divinidades</i>)"
pawsi|s.(<i>zoo</i>)|pava del monte; paujil; paushi
pawsi anka|s.(<i>zoo</i>)|paushi anga
pay|pron.pers.|el; él; ella; el; ella
paya|adj.|vieja; anciana; vieja (<i>mujer</i>); vieja (<i>para personas y animales</i>); vieja; fam; abuela
paya|s.|abuela; anciana; mujer vieja; vieja; vieja; anciana
paya|s.|nido
Paya Chaska|s.(<i>ast</i>)|constelación de la mujer celestial
paya mama|s.(<i>fam</i>)|abuela; anciana
payaq mama|s.|bisabuela
paya ruk'a|s.(<i>ana</i>)|pulgar; dedo pulgar
paya warmi|s.|anciana
payayay|v.intr.|envejecer la mujer; envejecer la mujer o el animal hembra; envejecer (<i>mujer</i>)
paychi|s.(<i>zoo</i>)(<i>amz</i>)|"paiche; pez grande típico de la selva, de carne muy sabrosa y solicitado - se halla en peligro de extinción"
paychu?|expr.|¿es él?; ¿es ella?
Payi!|interj.(<i>esp</i>)|¡Gracias!
payilla|adj.(<i>l.esp</i>)|paga
Payilla!|interj.(<i>esp</i>)|¡Gracias!
payillakuq|adj.(<i>l.esp</i>)|pagadero
payilla qullqi|s.(<i>p.l.esp</i>)|paga
payillay|v.tr.(<i>l.esp</i>)|retribuir el trabajo con comida y bebida; pagar
Payi sunqulla!|expr.(<i>p.esp</i>)|¡Gracias!
payku|pron.pers.|ellita; elcito; payco (<i>esp. ecuat.</i>)
payku|s.(<i>bot</i>)|especie de planta medicinal de la selva. Con el latex y con el jugo de sus ojas se pueden preparar vermifugos y otros medicamentos; paico
paykuna|pron.pers.|ellos; ellas
payla|s.|crisol de chicha; caldera; sartén
payla rinri|s.|orejas separadas
paylla|adj.|solo; único; desamparado; huérfano; viudo; soltero; paga
paylla|s.|accidente
paylla|s.|salario
payllapi yuyariq|s.a.|egoista
payllataq|adv.m.|solo
paymantalla|adv.m.|por si mismo
Paymanta ñuqapas llakilla kani!|expr.|Pésame (<i>condolencia</i>)
paypa|pron.pos.|suyo; suya; su
paypachakuy|v.intr.|apoderarse de algo; adueñarse; apropiarse
paypaq ranti|expr.|en vez de él; en vez de ella
paypura|adv.m.|entre sí
payqu|s.(<i>bot</i>)|una planta con propiedades medicinales; hierba importante; planta quenopodiáceas; medicina casera; mate para dolor de estómago
pay rurakuktachari tapuna|expr.|pregunta si el/ella hace...
pay sunqulla|expr.|gracias; dios se lo pague
Paytiti|s.(<i>mit</i>)|"la ""ciudad dorada"" mítica o ""El Dorado"" mencionada en muchos ocumentos históricos sobre los Inkas. Los españoles la buscaron - en ano - para pillarla, pero muy probablemente entendieron mal la ignificación espiritual del ""oro"" para los Inkas"
paytu|s.(<i>k</i>)|mujer de vida airada
payu|adj.|albino; rubio
paywan|pron.pers.|consigo
pi?|pron.int.|¿quién?
pichachiy|v.tr.|hacer barrer
pichak|s.(<i>zoo</i>)|gavilán
Pichakunki|s.(<i>ast</i>)|constelación andina de Orión
pichakuq|s.|escobilla
pichakuy|v.intr.|limpiarse; despejarse el día; barrerse; enjugarse
pichampuy|v.tr.|ir a barrérselo
pichamuy|v.tr.|ir a barrer
pichana|s.|escoba; escoba; todo instnimento que sirve para barrer o limpiar; borrador
Pichana|s.(<i>ast</i>)|constelación andina de Orión
pichana|s.(<i>bot</i>)|una variedad de planta leguminosa
pichanilla|s.(<i>bot</i>)|variedad de arbusto con la que se hacen escobas
